new_customer_id,Tenure Months,Churn Label,churn_date
92109,7,Yes,10/11/2017
002324,13,Yes,10/12/2017
45929,3,Yes,10/13/2017
763213,66,Yes,10/14/2017
651812,38,Yes,10/15/2017
724217,1,Yes,10/16/2017
45763,22,Yes,10/17/2017
10001,1,Yes,10/18/2017
106212,1,Yes,10/19/2017
960014,43,Yes,10/20/2017
645721,1,Yes,10/21/2017
46625,2,Yes,10/22/2017
924815,1,Yes,10/23/2017
33986,12,Yes,10/24/2017
33194,6,Yes,10/25/2017
925916,34,Yes,10/26/2017
44159,1,Yes,10/27/2017
146522,10,Yes,10/28/2017
28106,16,Yes,10/29/2017
192520,7,Yes,10/30/2017
081815,27,Yes,10/31/2017
14477,1,Yes,11/1/2017
087214,9,Yes,11/2/2017
94121,48,Yes,11/3/2017
13893,3,Yes,11/4/2017
556114,2,Yes,11/5/2017
273723,2,Yes,11/6/2017
227217,14,Yes,11/7/2017
985015,3,Yes,11/8/2017
376814,57,Yes,11/9/2017
867620,3,Yes,11/10/2017
735919,64,Yes,11/11/2017
068513,2,Yes,11/12/2017
818216,12,Yes,11/13/2017
795718,40,Yes,11/14/2017
21804,12,Yes,11/15/2017
55151,54,Yes,11/16/2017
897615,4,Yes,11/17/2017
62302,1,Yes,11/18/2017
52943,51,Yes,11/19/2017
529516,4,Yes,11/20/2017
986310,35,Yes,11/21/2017
76608,1,Yes,11/22/2017
793116,38,Yes,11/23/2017
399017,37,Yes,11/24/2017
491913,3,Yes,11/25/2017
30908,61,Yes,11/26/2017
982018,11,Yes,11/27/2017
783917,1,Yes,11/28/2017
520417,19,Yes,11/29/2017
45975,56,Yes,11/30/2017
845010,2,Yes,12/1/2017
11139,14,Yes,12/2/2017
92743,4,Yes,12/3/2017
775824,15,Yes,12/4/2017
899210,1,Yes,12/5/2017
06171,64,Yes,12/6/2017
244616,1,Yes,12/7/2017
300514,55,Yes,12/8/2017
87843,18,Yes,12/9/2017
53896,32,Yes,12/10/2017
844423,66,Yes,12/11/2017
945112,7,Yes,12/12/2017
586825,6,Yes,12/13/2017
202510,13,Yes,12/14/2017
407819,11,Yes,12/15/2017
99408,9,Yes,12/16/2017
661818,1,Yes,12/17/2017
907925,54,Yes,12/18/2017
268519,25,Yes,12/19/2017
04023,37,Yes,12/20/2017
669221,14,Yes,12/21/2017
127313,4,Yes,12/22/2017
54808,3,Yes,12/23/2017
029516,1,Yes,12/24/2017
119515,13,Yes,12/25/2017
59063,45,Yes,12/26/2017
45015,1,Yes,12/27/2017
29908,6,Yes,12/28/2017
73847,3,Yes,12/29/2017
760321,12,Yes,12/30/2017
72346,8,Yes,12/31/2017
58768,6,Yes,1/1/2018
140013,3,Yes,1/2/2018
308517,1,Yes,1/3/2018
39263,1,Yes,1/4/2018
104118,41,Yes,1/5/2018
17503,9,Yes,1/6/2018
71428,43,Yes,1/7/2018
826726,33,Yes,1/8/2018
64577,1,Yes,1/9/2018
145019,56,Yes,1/10/2018
557016,3,Yes,1/11/2018
650213,1,Yes,1/12/2018
769312,5,Yes,1/13/2018
003216,1,Yes,1/14/2018
679712,70,Yes,1/15/2018
639413,48,Yes,1/16/2018
156414,13,Yes,1/17/2018
81559,24,Yes,1/18/2018
088617,27,Yes,1/19/2018
873923,25,Yes,1/20/2018
868523,22,Yes,1/21/2018
474512,1,Yes,1/22/2018
808325,4,Yes,1/23/2018
72406,18,Yes,1/24/2018
66646,56,Yes,1/25/2018
078622,16,Yes,1/26/2018
39762,30,Yes,1/27/2018
35859,8,Yes,1/28/2018
658317,50,Yes,1/29/2018
417412,41,Yes,1/30/2018
210824,3,Yes,1/31/2018
63049,3,Yes,2/1/2018
009324,40,Yes,2/2/2018
198011,3,Yes,2/3/2018
770326,23,Yes,2/4/2018
07234,1,Yes,2/5/2018
548214,4,Yes,2/6/2018
112210,1,Yes,2/7/2018
16998,12,Yes,2/8/2018
87753,9,Yes,2/9/2018
689412,1,Yes,2/10/2018
063920,67,Yes,2/11/2018
836112,4,Yes,2/12/2018
759022,1,No,2/13/2018
55757,34,No,2/14/2018
77953,45,No,2/15/2018
145211,22,No,2/16/2018
671315,10,No,2/17/2018
638820,62,No,2/18/2018
97637,13,No,2/19/2018
746912,16,No,2/20/2018
809120,58,No,2/21/2018
512910,25,No,2/22/2018
365519,69,No,2/23/2018
819124,52,No,2/24/2018
995923,71,No,2/25/2018
418313,21,No,2/26/2018
168022,12,No,2/27/2018
363823,58,No,2/28/2018
63228,49,No,3/1/2018
686510,30,No,3/2/2018
524825,72,No,3/3/2018
384114,71,No,3/4/2018
492924,2,No,3/5/2018
68279,27,No,3/6/2018
73105,1,No,3/7/2018
34132,1,No,3/8/2018
623418,72,No,3/9/2018
65721,46,No,3/10/2018
886520,10,No,3/11/2018
94894,70,No,3/12/2018
986710,17,No,3/13/2018
467122,63,No,3/14/2018
40809,13,No,3/15/2018
371414,49,No,3/16/2018
594821,2,No,3/17/2018
763912,52,No,3/18/2018
295416,69,No,3/19/2018
801219,43,No,3/20/2018
657519,25,No,3/21/2018
466717,60,No,3/22/2018
876911,63,No,3/23/2018
506724,66,No,3/24/2018
395719,34,No,3/25/2018
59542,72,No,3/26/2018
04343,47,No,3/27/2018
12156,60,No,3/28/2018
052619,72,No,3/29/2018
05571,18,No,3/30/2018
51223,3,No,3/31/2018
862726,47,No,4/1/2018
341025,31,No,4/2/2018
317014,50,No,4/3/2018
741015,10,No,4/4/2018
227317,1,No,4/5/2018
07315,52,No,4/6/2018
189117,64,No,4/7/2018
802816,62,No,4/8/2018
56301,3,No,4/9/2018
26733,56,No,4/10/2018
641610,46,No,4/11/2018
559026,8,No,4/12/2018
019126,30,No,4/13/2018
388716,45,No,4/14/2018
810821,11,No,4/15/2018
991925,42,No,4/16/2018
031826,49,No,4/17/2018
444526,9,No,4/18/2018
480825,35,No,4/19/2018
186217,48,No,4/20/2018
279614,46,No,4/21/2018
301611,29,No,4/22/2018
47678,30,No,4/23/2018
242423,1,No,4/24/2018
723316,66,No,4/25/2018
606714,65,No,4/26/2018
984810,72,No,4/27/2018
98036,71,No,4/28/2018
321211,52,No,4/29/2018
63801,1,No,4/30/2018
367924,1,No,5/1/2018
712323,38,No,5/2/2018
538620,66,No,5/3/2018
618025,5,No,5/4/2018
67284,72,No,5/5/2018
97502,32,No,5/6/2018
85973,43,No,5/7/2018
284825,72,No,5/8/2018
454926,52,No,5/9/2018
57121,43,No,5/10/2018
525619,64,No,5/11/2018
307122,3,No,5/12/2018
95602,36,No,5/13/2018
840215,41,No,5/14/2018
944526,27,No,5/15/2018
109119,56,No,5/16/2018
29288,6,No,5/17/2018
649720,7,No,5/18/2018
721920,4,No,5/19/2018
462225,33,No,5/20/2018
673416,72,No,5/21/2018
393026,1,No,5/22/2018
263921,71,No,5/23/2018
28767,13,No,5/24/2018
858724,67,No,5/25/2018
779912,43,No,5/26/2018
785022,23,No,5/27/2018
377422,64,No,5/28/2018
621711,57,No,5/29/2018
314613,72,No,5/30/2018
109523,61,No,5/31/2018
263619,64,No,6/1/2018
113117,71,No,6/2/2018
57165,65,No,6/3/2018
68372,3,No,6/4/2018
64404,30,No,6/5/2018
34662,15,No,6/6/2018
378025,8,No,6/7/2018
167910,70,No,6/8/2018
907326,62,No,6/9/2018
307718,6,No,6/10/2018
65517,14,No,6/11/2018
91671,22,No,6/12/2018
27493,22,No,6/13/2018
637114,16,No,6/14/2018
755414,10,No,6/15/2018
899222,13,No,6/16/2018
44825,2,No,6/17/2018
464825,53,No,6/18/2018
29079,11,No,6/19/2018
63456,69,No,6/20/2018
599715,72,No,6/21/2018
115923,16,No,6/22/2018
765425,43,No,6/23/2018
67279,14,No,6/24/2018
591822,32,No,6/25/2018
174410,34,No,6/26/2018
594719,15,No,6/27/2018
371216,61,No,6/28/2018
658215,1,No,6/29/2018
552411,33,No,6/30/2018
482721,20,No,7/1/2018
81677,3,No,7/2/2018
095619,13,No,7/3/2018
801721,40,No,7/4/2018
71006,43,No,7/5/2018
298418,69,No,7/6/2018
968014,72,No,7/7/2018
21465,59,No,7/8/2018
26049,20,No,7/9/2018
917810,24,No,7/10/2018
616825,59,No,7/11/2018
725519,72,No,7/12/2018
36454,1,No,7/13/2018
93238,27,No,7/14/2018
85447,14,No,7/15/2018
33634,71,No,7/16/2018
701823,13,No,7/17/2018
914211,44,No,7/18/2018
767425,33,No,7/19/2018
634819,72,No,7/20/2018
134711,64,No,7/21/2018
419514,1,No,7/22/2018
715719,61,No,7/23/2018
470912,29,No,7/24/2018
25044,23,No,7/25/2018
069914,57,No,7/26/2018
92862,72,No,7/27/2018
023023,66,No,7/28/2018
204012,65,No,7/29/2018
649610,8,No,7/30/2018
44435,71,No,7/31/2018
646913,1,No,8/1/2018
596122,12,No,8/2/2018
677810,24,No,8/3/2018
634110,31,No,8/4/2018
481110,30,No,8/5/2018
094520,47,No,8/6/2018
265126,54,No,8/7/2018
331621,50,No,8/8/2018
708313,72,No,8/9/2018
19847,29,No,8/10/2018
062110,10,No,8/11/2018
990312,18,No,8/12/2018
922721,16,No,8/13/2018
73011,72,No,8/14/2018
66146,72,No,8/15/2018
75761,41,No,8/16/2018
90588,65,No,8/17/2018
45221,13,No,8/18/2018
022123,4,No,8/19/2018
030321,41,No,8/20/2018
095923,42,No,8/21/2018
407510,51,No,8/22/2018
328226,32,No,8/23/2018
367525,10,No,8/24/2018
41112,67,No,8/25/2018
701722,61,No,8/26/2018
665512,50,No,8/27/2018
504614,29,No,8/28/2018
752926,57,No,8/29/2018
76052,31,No,8/30/2018
195011,45,No,8/31/2018
01233,61,No,9/1/2018
629220,50,No,9/2/2018
31971,19,No,9/3/2018
701426,71,No,9/4/2018
763313,57,No,9/5/2018
47168,20,No,9/6/2018
31797,21,No,9/7/2018
864511,14,No,9/8/2018
413013,5,No,9/9/2018
031420,6,No,9/10/2018
822913,10,No,9/11/2018
208019,1,No,9/12/2018
957723,68,No,9/13/2018
62024,22,No,9/14/2018
38088,20,No,9/15/2018
372715,35,No,9/16/2018
229419,23,No,9/17/2018
484720,6,No,9/18/2018
15639,12,No,9/19/2018
820324,1,No,9/20/2018
65564,71,No,9/21/2018
685123,35,No,9/22/2018
298510,40,No,9/23/2018
089512,23,No,9/24/2018
826622,4,No,9/25/2018
818125,68,No,9/26/2018
22408,38,No,9/27/2018
12484,52,No,9/28/2018
41152,29,No,9/29/2018
316719,38,No,9/30/2018
409120,48,No,10/1/2018
109820,1,No,10/2/2018
727715,22,No,10/3/2018
15575,43,No,10/4/2018
27991,5,No,10/5/2018
502725,51,No,10/6/2018
397319,71,No,10/7/2018
674510,35,No,10/8/2018
988020,72,No,10/9/2018
870523,1,No,10/10/2018
710210,9,No,10/11/2018
862616,69,No,10/12/2018
49833,52,No,10/13/2018
570125,11,No,10/14/2018
56977,28,No,10/15/2018
27393,17,No,10/16/2018
93855,35,No,10/17/2018
94986,8,No,10/18/2018
23797,46,No,10/19/2018
20889,68,No,10/20/2018
798222,36,No,10/21/2018
60352,32,No,10/22/2018
688516,71,No,10/23/2018
75208,66,No,10/24/2018
96392,63,No,10/25/2018
592419,41,No,10/26/2018
00219,1,No,10/27/2018
896619,70,No,10/28/2018
624315,23,No,10/29/2018
46544,64,No,10/30/2018
051318,37,No,10/31/2018
516021,17,No,11/1/2018
411514,7,No,11/2/2018
335114,16,No,11/3/2018
89845,64,No,11/4/2018
983320,42,No,11/5/2018
929420,5,No,11/6/2018
52294,41,No,11/7/2018
010416,58,No,11/8/2018
517612,47,No,11/9/2018
358311,18,No,11/10/2018
906912,23,No,11/11/2018
730226,1,No,11/12/2018
95715,71,No,11/13/2018
35206,72,No,11/14/2018
656322,33,No,11/15/2018
61225,24,No,11/16/2018
28055,56,No,11/17/2018
68623,37,No,11/18/2018
715613,43,No,11/19/2018
61588,1,No,11/20/2018
28639,61,No,11/21/2018
56863,17,No,11/22/2018
56513,41,No,11/23/2018
820425,72,No,11/24/2018
658319,48,No,11/25/2018
170816,42,No,11/26/2018
878212,44,No,11/27/2018
552210,1,No,11/28/2018
359713,27,No,11/29/2018
977414,27,No,11/30/2018
022418,2,No,12/1/2018
99671,19,No,12/2/2018
395114,42,No,12/3/2018
29773,66,No,12/4/2018
017716,33,No,12/5/2018
25195,33,No,12/6/2018
587617,23,No,12/7/2018
22771,32,No,12/8/2018
944210,11,No,12/9/2018
306719,68,No,12/10/2018
54957,20,No,12/11/2018
76062,72,No,12/12/2018
47424,60,No,12/13/2018
011111,32,No,12/14/2018
416314,46,No,12/15/2018
52331,29,No,12/16/2018
59735,51,No,12/17/2018
19964,48,No,12/18/2018
791622,16,No,12/19/2018
46867,70,No,12/20/2018
524917,40,No,12/21/2018
22336,5,No,12/22/2018
56059,7,No,12/23/2018
766326,29,No,12/24/2018
393520,44,No,12/25/2018
81112,10,No,12/26/2018
205519,55,No,12/27/2018
280613,52,No,12/28/2018
87344,10,No,12/29/2018
436016,18,No,12/30/2018
615215,68,No,12/31/2018
77818,72,No,1/1/2019
218121,2,No,1/2/2019
604814,41,No,1/3/2019
232019,26,No,1/4/2019
498021,36,No,1/5/2019
437611,72,No,1/6/2019
588622,35,No,1/7/2019
35771,1,No,1/8/2019
077123,16,No,1/9/2019
562818,49,No,1/10/2019
020620,54,No,1/11/2019
29376,18,No,1/12/2019
19106,36,No,1/13/2019
073215,52,No,1/14/2019
516813,8,No,1/15/2019
10905,72,No,1/16/2019
859216,64,No,1/17/2019
576023,22,No,1/18/2019
88477,60,No,1/19/2019
47856,61,No,1/20/2019
831314,24,No,1/21/2019
51493,28,No,1/22/2019
094211,30,No,1/23/2019
42373,2,No,1/24/2019
145222,1,No,1/25/2019
471921,6,No,1/26/2019
661422,24,No,1/27/2019
14802,72,No,1/28/2019
299624,70,No,1/29/2019
90761,64,No,1/30/2019
596824,72,No,1/31/2019
889618,44,No,2/1/2019
49339,17,No,2/2/2019
13042,9,No,2/3/2019
410416,24,No,2/4/2019
37804,35,No,2/5/2019
44315,7,No,2/6/2019
048612,11,No,2/7/2019
461219,20,No,2/8/2019
516813,72,No,2/9/2019
79718,72,No,2/10/2019
90941,15,No,2/11/2019
364910,72,No,2/12/2019
447212,0,No,2/13/2019
35523,63,No,2/14/2019
677825,2,No,2/15/2019
575615,61,No,2/16/2019
657910,1,No,2/17/2019
41342,28,No,2/18/2019
050519,70,No,2/19/2019
437425,34,No,2/20/2019
45133,71,No,2/21/2019
39578,70,No,2/22/2019
780324,52,No,2/23/2019
573625,69,No,2/24/2019
89816,11,No,2/25/2019
113512,1,No,2/26/2019
433213,20,No,2/27/2019
853519,61,No,2/28/2019
86778,56,No,3/1/2019
247513,30,No,3/2/2019
34821,28,No,3/3/2019
670512,5,No,3/4/2019
75317,12,No,3/5/2019
51749,67,No,3/6/2019
41093,29,No,3/7/2019
091324,55,No,3/8/2019
07505,52,No,3/9/2019
86063,72,No,3/10/2019
35714,58,No,3/11/2019
76017,35,No,3/12/2019
035615,56,No,3/13/2019
806714,24,No,3/14/2019
14037,70,No,3/15/2019
423424,2,No,3/16/2019
129722,68,No,3/17/2019
53483,12,No,3/18/2019
06218,63,No,3/19/2019
584417,33,No,3/20/2019
89059,69,No,3/21/2019
539413,60,No,3/22/2019
685917,72,No,3/23/2019
278212,11,No,3/24/2019
28669,1,No,3/25/2019
71291,34,No,3/26/2019
256016,65,No,3/27/2019
467613,50,No,3/28/2019
81385,15,No,3/29/2019
35808,72,No,3/30/2019
13528,72,No,3/31/2019
207516,55,No,4/1/2019
19826,23,No,4/2/2019
579111,56,No,4/3/2019
265422,1,No,4/4/2019
11548,38,No,4/5/2019
250124,11,No,4/6/2019
371621,1,No,4/7/2019
68151,56,No,4/8/2019
73435,3,No,4/9/2019
370119,7,No,4/10/2019
610312,59,No,4/11/2019
731922,7,No,4/12/2019
584614,71,No,4/13/2019
696717,15,No,4/14/2019
578118,71,No,4/15/2019
03089,11,No,4/16/2019
729312,60,No,4/17/2019
702523,47,No,4/18/2019
575610,11,No,4/19/2019
603018,28,No,4/20/2019
954812,61,No,4/21/2019
515012,31,No,4/22/2019
827018,9,No,4/23/2019
652225,35,No,4/24/2019
264012,2,No,4/25/2019
14232,1,No,4/26/2019
23934,3,No,4/27/2019
456811,52,No,4/28/2019
87529,5,No,4/29/2019
074212,72,No,4/30/2019
079512,71,No,5/1/2019
061915,72,No,5/2/2019
55129,46,No,5/3/2019
045919,63,No,5/4/2019
02152,30,No,5/5/2019
924426,1,No,5/6/2019
82085,16,No,5/7/2019
517213,4,No,5/8/2019
171018,51,No,5/9/2019
03746,65,No,5/10/2019
583919,16,No,5/11/2019
517326,2,No,5/12/2019
10961,66,No,5/13/2019
200113,46,No,5/14/2019
27317,32,No,5/15/2019
47232,72,No,5/16/2019
651614,38,No,5/17/2019
867215,51,No,5/18/2019
82074,72,No,5/19/2019
28045,66,No,5/20/2019
668922,44,No,5/21/2019
71387,50,No,5/22/2019
939626,15,No,5/23/2019
646411,8,No,5/24/2019
713413,66,No,5/25/2019
52403,57,No,5/26/2019
40599,7,No,5/27/2019
488110,10,No,5/28/2019
051621,62,No,5/29/2019
48512,40,No,5/30/2019
51488,20,No,5/31/2019
30033,25,No,6/1/2019
50169,23,No,6/2/2019
679721,66,No,6/3/2019
24694,72,No,6/4/2019
993111,46,No,6/5/2019
177511,72,No,6/6/2019
766522,10,No,6/7/2019
941120,40,No,6/8/2019
795413,31,No,6/9/2019
20774,68,No,6/10/2019
95742,68,No,6/11/2019
490824,49,No,6/12/2019
840422,15,No,6/13/2019
23919,50,No,6/14/2019
35097,24,No,6/15/2019
58452,35,No,6/16/2019
114021,17,No,6/17/2019
518319,10,No,6/18/2019
810016,68,No,6/19/2019
783812,45,No,6/20/2019
208510,37,No,6/21/2019
809523,10,No,6/22/2019
303026,1,No,6/23/2019
95656,65,No,6/24/2019
875515,57,No,6/25/2019
280022,3,No,6/26/2019
553318,49,No,6/27/2019
021410,70,No,6/28/2019
564213,53,No,6/29/2019
30886,53,No,6/30/2019
90927,22,No,7/1/2019
372915,65,No,7/2/2019
23241,48,No,7/3/2019
57609,3,No,7/4/2019
282621,45,No,7/5/2019
75019,61,No,7/6/2019
495720,3,No,7/7/2019
725112,40,No,7/8/2019
804013,1,No,7/9/2019
15368,1,No,7/10/2019
53136,51,No,7/11/2019
09466,52,No,7/12/2019
507625,51,No,7/13/2019
82623,1,No,7/14/2019
666310,31,No,7/15/2019
962017,47,No,7/16/2019
268211,22,No,7/17/2019
248010,1,No,7/18/2019
007824,72,No,7/19/2019
99788,47,No,7/20/2019
833817,72,No,7/21/2019
152512,66,No,7/22/2019
945020,35,No,7/23/2019
17667,29,No,7/24/2019
694212,2,No,7/25/2019
145620,4,No,7/26/2019
759626,65,No,7/27/2019
832921,27,No,7/28/2019
301423,29,No,7/29/2019
334725,29,No,7/30/2019
79294,20,No,7/31/2019
966110,58,No,8/1/2019
543311,14,No,8/2/2019
431211,72,No,8/3/2019
557520,46,No,8/4/2019
01149,71,No,8/5/2019
99441,32,No,8/6/2019
18531,26,No,8/7/2019
695215,68,No,8/8/2019
469712,2,No,8/9/2019
843422,61,No,8/10/2019
654925,9,No,8/11/2019
49508,22,No,8/12/2019
678615,5,No,8/13/2019
275310,65,No,8/14/2019
662125,5,No,8/15/2019
121610,25,No,8/16/2019
75647,72,No,8/17/2019
117314,27,No,8/18/2019
75955,32,No,8/19/2019
664726,30,No,8/20/2019
252114,70,No,8/21/2019
130720,42,No,8/22/2019
750313,72,No,8/23/2019
438113,47,No,8/24/2019
692310,2,No,8/25/2019
401816,61,No,8/26/2019
16356,5,No,8/27/2019
24991,72,No,8/28/2019
69195,72,No,8/29/2019
39668,3,No,8/30/2019
642510,48,No,8/31/2019
84059,63,No,9/1/2019
82249,27,No,9/2/2019
947712,70,No,9/3/2019
141018,7,No,9/4/2019
31153,0,No,9/5/2019
01399,2,No,9/6/2019
57304,66,No,9/7/2019
00306,3,No,9/8/2019
56846,72,No,9/9/2019
40137,1,No,9/10/2019
126614,72,No,9/11/2019
79696,65,No,9/12/2019
47184,11,No,9/13/2019
517523,22,No,9/14/2019
781715,14,No,9/15/2019
872819,41,No,9/16/2019
313714,17,No,9/17/2019
77064,11,No,9/18/2019
882318,72,No,9/19/2019
950519,3,No,9/20/2019
37583,59,No,9/21/2019
56763,71,No,9/22/2019
75211,5,No,9/23/2019
02859,27,No,9/24/2019
51253,63,No,9/25/2019
499212,72,No,9/26/2019
220215,34,No,9/27/2019
08102,24,No,9/28/2019
022912,72,No,9/29/2019
713126,60,No,9/30/2019
344226,68,No,10/1/2019
57263,8,No,10/2/2019
98715,34,No,10/3/2019
42577,6,No,10/4/2019
517323,2,No,10/5/2019
204015,31,No,10/6/2019
628626,20,No,10/7/2019
380724,1,No,10/8/2019
567118,70,No,10/9/2019
88591,39,No,10/10/2019
31741,46,No,10/11/2019
992616,72,No,10/12/2019
73824,18,No,10/13/2019
279814,71,No,10/14/2019
809820,42,No,10/15/2019
35517,34,No,10/16/2019
478514,5,No,10/17/2019
319614,25,No,10/18/2019
00369,55,No,10/19/2019
41785,70,No,10/20/2019
422020,61,No,10/21/2019
531825,43,No,10/22/2019
797520,47,No,10/23/2019
029517,5,No,10/24/2019
43352,62,No,10/25/2019
914610,14,No,10/26/2019
53379,34,No,10/27/2019
965022,38,No,10/28/2019
34875,70,No,10/29/2019
267220,37,No,10/30/2019
425023,60,No,10/31/2019
818423,62,No,11/1/2019
609217,36,No,11/2/2019
462512,44,No,11/3/2019
03922,72,No,11/4/2019
654914,13,No,11/5/2019
042215,15,No,11/6/2019
69168,65,No,11/7/2019
23165,12,No,11/8/2019
977815,72,No,11/9/2019
740815,72,No,11/10/2019
600720,72,No,11/11/2019
225214,52,No,11/12/2019
87139,2,No,11/13/2019
790520,5,No,11/14/2019
769516,68,No,11/15/2019
837421,72,No,11/16/2019
32244,66,No,11/17/2019
527516,72,No,11/18/2019
479521,26,No,11/19/2019
97779,64,No,11/20/2019
097913,62,No,11/21/2019
27329,5,No,11/22/2019
032324,3,No,11/23/2019
193715,72,No,11/24/2019
157312,57,No,11/25/2019
176422,66,No,11/26/2019
471326,45,No,11/27/2019
30507,3,No,11/28/2019
78761,51,No,11/29/2019
79458,60,No,11/30/2019
934222,33,No,12/1/2019
35232,26,No,12/2/2019
319914,67,No,12/3/2019
517016,49,No,12/4/2019
466114,1,No,12/5/2019
21231,7,No,12/6/2019
125825,27,No,12/7/2019
004812,37,No,12/8/2019
58989,31,No,12/9/2019
625923,32,No,12/10/2019
79975,63,No,12/11/2019
073011,30,No,12/12/2019
897519,71,No,12/13/2019
067818,53,No,12/14/2019
22676,50,No,12/15/2019
10517,2,No,12/16/2019
528513,56,No,12/17/2019
03794,67,No,12/18/2019
554317,4,No,12/19/2019
029718,19,No,12/20/2019
469416,8,No,12/21/2019
083510,71,No,12/22/2019
750819,15,No,12/23/2019
386525,72,No,12/24/2019
59932,12,No,12/25/2019
602418,72,No,12/26/2019
39563,23,No,12/27/2019
407923,72,No,12/28/2019
61032,26,No,12/29/2019
514920,21,No,12/30/2019
747123,60,No,12/31/2019
89424,12,No,1/1/2020
430122,16,No,1/2/2020
919916,63,No,1/3/2020
48247,22,No,1/4/2020
53938,32,No,1/5/2020
086216,68,No,1/6/2020
881226,30,No,1/7/2020
51463,16,No,1/8/2020
045415,33,No,1/9/2020
578711,72,No,1/10/2020
419822,12,No,1/11/2020
663021,4,No,1/12/2020
570912,0,No,1/13/2020
26921,65,No,1/14/2020
034721,15,No,1/15/2020
08354,24,No,1/16/2020
08117,13,No,1/17/2020
75675,24,No,1/18/2020
611526,72,No,1/19/2020
63532,54,No,1/20/2020
623123,4,No,1/21/2020
99045,32,No,1/22/2020
616916,35,No,1/23/2020
858411,8,No,1/24/2020
846723,22,No,1/25/2020
08514,15,No,1/26/2020
538219,22,No,1/27/2020
32613,71,No,1/28/2020
83886,4,No,1/29/2020
40022,25,No,1/30/2020
565125,32,No,1/31/2020
28264,7,No,2/1/2020
43782,17,No,2/2/2020
948921,8,No,2/3/2020
484916,56,No,2/4/2020
77642,3,No,2/5/2020
34299,71,No,2/6/2020
50027,49,No,2/7/2020
05566,58,No,2/8/2020
060420,59,No,2/9/2020
587919,11,No,2/10/2020
646116,35,No,2/11/2020
33189,20,No,2/12/2020
11068,40,No,2/13/2020
248324,39,No,2/14/2020
816526,72,No,2/15/2020
260424,12,No,2/16/2020
371715,1,No,2/17/2020
904610,27,No,2/18/2020
328014,34,No,2/19/2020
12065,56,No,2/20/2020
836112,58,No,2/21/2020
488311,22,No,2/22/2020
91085,10,No,2/23/2020
727711,13,No,2/24/2020
254512,72,No,2/25/2020
323422,2,No,2/26/2020
812010,4,No,2/27/2020
89176,37,No,2/28/2020
704725,21,No,2/29/2020
28585,53,No,3/1/2020
641926,23,No,3/2/2020
09298,3,No,3/3/2020
661425,71,No,3/4/2020
742618,9,No,3/5/2020
406510,1,No,3/6/2020
764919,71,No,3/7/2020
936125,64,No,3/8/2020
37486,4,No,3/9/2020
939120,23,No,3/10/2020
145224,39,No,3/11/2020
342223,28,No,3/12/2020
824219,5,No,3/13/2020
74609,45,No,3/14/2020
71471,37,No,3/15/2020
786820,60,No,3/16/2020
67326,47,No,3/17/2020
83297,50,No,3/18/2020
135222,27,No,3/19/2020
263220,62,No,3/20/2020
814617,71,No,3/21/2020
17673,66,No,3/22/2020
644520,68,No,3/23/2020
458112,13,No,3/24/2020
48695,56,No,3/25/2020
191515,16,No,3/26/2020
729616,14,No,3/27/2020
335415,8,No,3/28/2020
352423,43,No,3/29/2020
08104,52,No,3/30/2020
402619,3,No,3/31/2020
28298,29,No,4/1/2020
384510,16,No,4/2/2020
701316,40,No,4/3/2020
348614,36,No,4/4/2020
61006,26,No,4/5/2020
482926,72,No,4/6/2020
173022,34,No,4/7/2020
71432,10,No,4/8/2020
380012,14,No,4/9/2020
964614,47,No,4/10/2020
703014,24,No,4/11/2020
88837,20,No,4/12/2020
777126,22,No,4/13/2020
21114,1,No,4/14/2020
419423,59,No,4/15/2020
41211,58,No,4/16/2020
984516,59,No,4/17/2020
045524,3,No,4/18/2020
030111,32,No,4/19/2020
175114,46,No,4/20/2020
436714,0,No,4/21/2020
91701,52,No,4/22/2020
72411,32,No,4/23/2020
45466,16,No,4/24/2020
90363,51,No,4/25/2020
583220,29,No,4/26/2020
859025,70,No,4/27/2020
86599,71,No,4/28/2020
13383,41,No,4/29/2020
74394,1,No,4/30/2020
464617,7,No,5/1/2020
974224,67,No,5/2/2020
692115,5,No,5/3/2020
95786,15,No,5/4/2020
471221,20,No,5/5/2020
77223,54,No,5/6/2020
871722,42,No,5/7/2020
736317,9,No,5/8/2020
415914,63,No,5/9/2020
097117,69,No,5/10/2020
939720,69,No,5/11/2020
339110,40,No,5/12/2020
034317,60,No,5/13/2020
217612,71,No,5/14/2020
331221,32,No,5/15/2020
127121,39,No,5/16/2020
84615,38,No,5/17/2020
690018,52,No,5/18/2020
689110,48,No,5/19/2020
145917,70,No,5/20/2020
104714,20,No,5/21/2020
369624,50,No,5/22/2020
00748,25,No,5/23/2020
87917,12,No,5/24/2020
93304,23,No,5/25/2020
00982,27,No,5/26/2020
34521,47,No,5/27/2020
58598,26,No,5/28/2020
315617,2,No,5/29/2020
220814,26,No,5/30/2020
177916,72,No,5/31/2020
662114,63,No,6/1/2020
083110,71,No,6/2/2020
07749,11,No,6/3/2020
308223,14,No,6/4/2020
95534,13,No,6/5/2020
16412,6,No,6/6/2020
246014,11,No,6/7/2020
244626,18,No,6/8/2020
35223,32,No,6/9/2020
143019,29,No,6/10/2020
04115,3,No,6/11/2020
88071,41,No,6/12/2020
89923,1,No,6/13/2020
432017,7,No,6/14/2020
877716,52,No,6/15/2020
82929,45,No,6/16/2020
