new_id,Customer ID,Country,State,City,Zip Code,Lat Long,Latitude,Longitude
77303,7730-CLDSV,United States,California,Brentwood,94513,"37.908242, -121.682472",37.908242,-121.682472
11358,1135-HIORI,United States,California,Byron,94514,"37.83323, -121.601461",37.833230,-121.601461
1641,0164-APGRB,United States,California,Calistoga,94515,"38.629618, -122.593216",38.629618,-122.593216
64815,6481-ESCNL,United States,California,Clayton,94517,"37.881842, -121.848111",37.881842,-121.848111
179014,1790-NESIO,United States,California,Concord,94518,"37.950248, -122.022455",37.950248,-122.022455
15505,1550-EENBN,United States,California,Concord,94519,"37.990118, -122.012188",37.990118,-122.012188
819818,8198-RKSZG,United States,California,El Cerrito,94530,"37.924838, -122.289145",37.924838,-122.289145
92975,9297-EONCV,United States,California,Fremont,94536,"37.572273, -121.964583",37.572273,-121.964583
106917,1069-QJOEE,United States,California,Hayward,94541,"37.674002, -122.076796",37.674002,-122.076796
77994,7799-DSEWS,United States,California,Hayward,94544,"37.639215, -122.037554",37.639215,-122.037554
876616,8766-PAFNE,United States,California,Hayward,94545,"37.62984, -122.120843",37.629840,-122.120843
31309,3130-ICDUP,United States,California,Hercules,94547,"37.991259, -122.214945",37.991259,-122.214945
8206,0820-FNRNX,United States,California,Lafayette,94549,"37.907777, -122.127161",37.907777,-122.127161
8806,0880-FVFWF,United States,California,Livermore,94550,"37.571748, -121.659562",37.571748,-121.659562
46111,4611-ANLQC,United States,California,Castro Valley,94552,"37.722727, -122.02157",37.722727,-122.021570
42138,4213-HKBJO,United States,California,Martinez,94553,"38.014457, -122.115432",38.014457,-122.115432
279212,2792-LSHWX,United States,California,Fremont,94555,"37.555473, -122.080312",37.555473,-122.080312
142,0014-BMAQU,United States,California,Napa,94558,"38.489789, -122.27011",38.489789,-122.270110
901816,9018-PCIOK,United States,California,Newark,94560,"37.504133, -122.032347",37.504133,-122.032347
483717,4837-QUSFT,United States,California,Oakley,94561,"37.999406, -121.686241",37.999406,-121.686241
995326,9953-ZMKSM,United States,California,Pinole,94564,"37.996462, -122.293716",37.996462,-122.293716
766514,7665-NKLAV,United States,California,Pleasanton,94566,"37.633361, -121.862395",37.633361,-121.862395
439112,4391-LNRXK,United States,California,Port Costa,94569,"38.035707, -122.196821",38.035707,-122.196821
85627,8562-GHPPI,United States,California,San Leandro,94577,"37.717196, -122.159338",37.717196,-122.159338
589316,5893-PYOLZ,United States,California,San Leandro,94578,"37.704384, -122.126703",37.704384,-122.126703
498613,4986-MXSFP,United States,California,San Leandro,94579,"37.687264, -122.15728",37.687264,-122.157280
61316,6131-FOYAS,United States,California,San Lorenzo,94580,"37.676249, -122.132415",37.676249,-122.132415
302725,3027-YNWZU,United States,California,San Ramon,94583,"37.766556, -121.976784",37.766556,-121.976784
56099,5609-IMCGG,United States,California,Suisun City,94585,"38.197907, -122.017258",38.197907,-122.017258
472713,4727-MCYZG,United States,California,Union City,94587,"37.59485, -122.051521",37.594850,-122.051521
948123,9481-WHGWY,United States,California,Pleasanton,94588,"37.685052, -121.912061",37.685052,-121.912061
432822,4328-VUFWD,United States,California,Vallejo,94591,"38.105733, -122.186338",38.105733,-122.186338
330112,3301-LSLWQ,United States,California,Vallejo,94592,"38.093701, -122.276589",38.093701,-122.276589
747326,7473-ZBDSN,United States,California,Walnut Creek,94595,"37.862128, -122.075197",37.862128,-122.075197
316616,3166-PNEOF,United States,California,Walnut Creek,94596,"37.900662, -122.052782",37.900662,-122.052782
563914,5639-NTUPK,United States,California,Walnut Creek,94598,"37.916648, -122.008483",37.916648,-122.008483
878025,8780-YRMTT,United States,California,Yountville,94599,"38.421458, -122.365048",38.421458,-122.365048
51406,5140-FOMCQ,United States,California,Oakland,94602,"37.803883, -122.208417",37.803883,-122.208417
624219,6242-SGYTS,United States,California,Oakland,94603,"37.739113, -122.175602",37.739113,-122.175602
841415,8414-OOEEL,United States,California,Oakland,94606,"37.792489, -122.244314",37.792489,-122.244314
84541,8454-AATJP,United States,California,Oakland,94607,"37.80707, -122.297401",37.807070,-122.297401
45311,4531-AUZNK,United States,California,Oakland,94610,"37.808731, -122.238708",37.808731,-122.238708
419124,4191-XOVOM,United States,California,Oakland,94611,"37.828416, -122.216005",37.828416,-122.216005
215015,2150-OEGBV,United States,California,Oakland,94612,"37.809014, -122.269739",37.809014,-122.269739
48782,4878-BUNFV,United States,California,Oakland,94621,"37.750553, -122.197175",37.750553,-122.197175
18725,1872-EBWSC,United States,California,Berkeley,94702,"37.866009, -122.286228",37.866009,-122.286228
702625,7026-YMSBE,United States,California,Berkeley,94704,"37.871416, -122.246597",37.871416,-122.246597
699721,6997-UVGOX,United States,California,Albany,94706,"37.890274, -122.295192",37.890274,-122.295192
96745,9674-EHPPG,United States,California,Berkeley,94707,"37.897753, -122.279391",37.897753,-122.279391
544022,5440-VHLUL,United States,California,Berkeley,94710,"37.872902, -122.303708",37.872902,-122.303708
57812,5781-BKHOP,United States,California,Richmond,94801,"37.945288, -122.383941",37.945288,-122.383941
521320,5213-TWWJU,United States,California,Richmond,94804,"37.921034, -122.341798",37.921034,-122.341798
762923,7629-WIXZF,United States,California,San Rafael,94903,"38.018065, -122.546024",38.018065,-122.546024
54457,5445-GLVOT,United States,California,Greenbrae,94904,"37.946617, -122.563571",37.946617,-122.563571
39768,3976-HXHCE,United States,California,Belvedere Tiburon,94920,"37.885629, -122.46858",37.885629,-122.468580
246614,2466-NEJOJ,United States,California,Bodega,94922,"38.343282, -122.9755",38.343282,-122.975500
25411,0254-KCJGT,United States,California,Bodega Bay,94923,"38.377165, -123.037957",38.377165,-123.037957
54723,5472-CVMDX,United States,California,Bolinas,94924,"37.943087, -122.72379",37.943087,-122.723790
646119,6461-SZMCV,United States,California,Corte Madera,94925,"37.924014, -122.511694",37.924014,-122.511694
815017,8150-QUDFX,United States,California,Rohnert Park,94928,"38.34719, -122.697822",38.347190,-122.697822
23464,2346-DJQTB,United States,California,Fairfax,94930,"37.971751, -122.611873",37.971751,-122.611873
169712,1697-LYYYX,United States,California,Cotati,94931,"38.326215, -122.718742",38.326215,-122.718742
194215,1942-OQFRW,United States,California,Forest Knolls,94933,"38.010092, -122.689442",38.010092,-122.689442
964026,9640-ZSLDC,United States,California,Lagunitas,94938,"38.021772, -122.691744",38.021772,-122.691744
423112,4231-LZUYM,United States,California,Larkspur,94939,"37.937082, -122.532369",37.937082,-122.532369
35942,3594-BDSOA,United States,California,Novato,94947,"38.112166, -122.634384",38.112166,-122.634384
513322,5133-VRSAB,United States,California,Olema,94950,"38.052209, -122.775567",38.052209,-122.775567
59964,5996-DAOQL,United States,California,Penngrove,94951,"38.325599, -122.642352",38.325599,-122.642352
683825,6838-YAUVY,United States,California,Petaluma,94952,"38.237018, -122.77872",38.237018,-122.778720
48410,0484-JPBRU,United States,California,Petaluma,94954,"38.235021, -122.557332",38.235021,-122.557332
788318,7883-ROJOC,United States,California,Point Reyes Station,94956,"38.060264, -122.830646",38.060264,-122.830646
24412,0244-LGNFY,United States,California,San Anselmo,94960,"37.99272, -122.575026",37.992720,-122.575026
72743,7274-CGTOD,United States,California,San Geronimo,94963,"38.00474, -122.663717",38.004740,-122.663717
46355,4635-EJYPD,United States,California,Tomales,94971,"38.240769, -122.901041",38.240769,-122.901041
186626,1866-ZSLJM,United States,California,Valley Ford,94972,"38.339996, -122.935056",38.339996,-122.935056
463620,4636-TVXVG,United States,California,Woodacre,94973,"38.005839, -122.638155",38.005839,-122.638155
423621,4236-UJPWO,United States,California,Alviso,95002,"37.449537, -121.994813",37.449537,-121.994813
939224,9392-XBGTD,United States,California,Aptos,95003,"37.013471, -121.877877",37.013471,-121.877877
640219,6402-SSEJG,United States,California,Ben Lomond,95005,"37.078873, -122.090386",37.078873,-122.090386
116919,1169-SAOCL,United States,California,Brookdale,95007,"37.106902, -122.100006",37.106902,-122.100006
111011,1110-KYLGQ,United States,California,Campbell,95008,"37.279689, -121.954567",37.279689,-121.954567
992916,9929-PLVPA,United States,California,Capitola,95010,"36.977025, -121.952864",36.977025,-121.952864
351816,3518-PZXZQ,United States,California,Castroville,95012,"36.784481, -121.759054",36.784481,-121.759054
237110,2371-JUNGC,United States,California,Cupertino,95014,"37.306612, -122.080621",37.306612,-122.080621
50746,5074-FBGHB,United States,California,Freedom,95019,"36.936228, -121.785559",36.936228,-121.785559
23512,2351-BKRZW,United States,California,Gilroy,95020,"37.03889, -121.528955",37.038890,-121.528955
44552,4455-BFSPD,United States,California,Escondido,92027,"33.141265, -116.967221",33.141265,-116.967221
394811,3948-KXDUF,United States,California,Los Gatos,95033,"37.160194, -121.945611",37.160194,-121.945611
23231,2323-ARSVR,United States,California,Milpitas,95035,"37.441931, -121.878502",37.441931,-121.878502
81513,0815-MFZGM,United States,California,Morgan Hill,95037,"37.161544, -121.649371",37.161544,-121.649371
548024,5480-XTFFL,United States,California,Mount Hermon,95041,"37.051166, -122.056194",37.051166,-122.056194
82956,8295-FHIVV,United States,California,Paicines,95043,"36.525703, -120.952122",36.525703,-120.952122
908625,9086-YJYXS,United States,California,San Martin,95046,"37.084697, -121.606417",37.084697,-121.606417
11799,1179-INLAT,United States,California,Santa Clara,95050,"37.351214, -121.952417",37.351214,-121.952417
79096,7909-FIOIY,United States,California,Santa Clara,95051,"37.348129, -121.98469",37.348129,-121.984690
635119,6351-SCJKT,United States,California,Santa Cruz,95062,"36.974575, -121.991149",36.974575,-121.991149
54682,5468-BPMMO,United States,California,Santa Cruz,95064,"37.007882, -122.065975",37.007882,-122.065975
19716,0197-PNKNK,United States,California,Scotts Valley,95066,"37.070177, -122.010077",37.070177,-122.010077
243917,2439-QKJUL,United States,California,Saratoga,95070,"37.257772, -122.051824",37.257772,-122.051824
119419,1194-SPVSP,United States,California,Soquel,95073,"37.023669, -121.946461",37.023669,-121.946461
953414,9534-NSXEM,United States,California,Watsonville,95076,"36.931654, -121.752383",36.931654,-121.752383
892911,8929-KSWIH,United States,California,San Jose,95111,"37.284265, -121.827673",37.284265,-121.827673
22509,2250-IVBWA,United States,California,San Jose,95112,"37.343827, -121.883119",37.343827,-121.883119
181013,1810-MVMAI,United States,California,San Jose,95113,"37.333851, -121.891147",37.333851,-121.891147
950621,9506-UXUSK,United States,California,San Jose,95116,"37.350284, -121.852855",37.350284,-121.852855
122918,1229-RCALF,United States,California,San Jose,95117,"37.311088, -121.961786",37.311088,-121.961786
357221,3572-UOLYZ,United States,California,San Jose,95118,"37.255479, -121.889838",37.255479,-121.889838
142921,1429-UYJSV,United States,California,San Jose,95119,"37.233226, -121.78809",37.233226,-121.788090
636624,6366-XIVKZ,United States,California,San Jose,95122,"37.32886, -121.834567",37.328860,-121.834567
347015,3470-OBUET,United States,California,San Jose,95123,"37.238758, -121.828375",37.238758,-121.828375
277014,2770-NSVDG,United States,California,San Jose,95124,"37.257063, -121.923037",37.257063,-121.923037
937513,9375-MHRRS,United States,California,San Jose,95125,"37.294926, -121.894763",37.294926,-121.894763
486025,4860-YZGZM,United States,California,San Jose,95128,"37.316146, -121.936285",37.316146,-121.936285
65997,6599-GZWCM,United States,California,San Jose,95129,"37.305622, -122.000887",37.305622,-122.000887
703713,7037-MTYVW,United States,California,San Jose,95133,"37.371862, -121.860349",37.371862,-121.860349
476020,4760-THGOT,United States,California,San Jose,95134,"37.42765, -121.945416",37.427650,-121.945416
40162,4016-BJKTZ,United States,California,San Jose,95136,"37.270938, -121.851046",37.270938,-121.851046
658422,6584-VQMYT,United States,California,San Jose,95138,"37.246064, -121.749494",37.246064,-121.749494
98382,9838-BFCQT,United States,California,San Jose,95139,"37.218705, -121.762429",37.218705,-121.762429
279024,2790-XUYMV,United States,California,Mount Hamilton,95140,"37.382909, -121.634151",37.382909,-121.634151
58113,0581-MDMPW,United States,California,San Jose,95148,"37.339533, -121.777179",37.339533,-121.777179
10232,1023-BQXZE,United States,California,Stockton,95203,"37.954089, -121.329761",37.954089,-121.329761
91637,9163-GHAYE,United States,California,Stockton,95204,"37.974498, -121.319568",37.974498,-121.319568
390421,3904-UKFRE,United States,California,Stockton,95205,"37.965695, -121.260051",37.965695,-121.260051
535323,5353-WILCI,United States,California,Stockton,95206,"37.902422, -121.440029",37.902422,-121.440029
585,0058-EVZWM,United States,California,Stockton,95209,"38.044523, -121.348048",38.044523,-121.348048
700916,7009-PCARS,United States,California,Stockton,95215,"37.946282, -121.139499",37.946282,-121.139499
5194,0519-DRGTI,United States,California,Stockton,95219,"38.029729, -121.387999",38.029729,-121.387999
10176,1017-FBQMM,United States,California,Acampo,95220,"38.200231, -121.235034",38.200231,-121.235034
198513,1985-MBRYP,United States,California,Arnold,95223,"38.32153, -120.236358",38.321530,-120.236358
937220,9372-TXXPS,United States,California,Burson,95225,"38.183918, -120.898817",38.183918,-120.898817
325917,3259-QMXUN,United States,California,Campo Seco,95226,"38.233879, -120.861666",38.233879,-120.861666
101510,1015-JPFYW,United States,California,Clements,95227,"38.227285, -121.02789",38.227285,-121.027890
664513,6645-MXQJT,United States,California,Copperopolis,95228,"37.943954, -120.67108",37.943954,-120.671080
580410,5804-JMYIO,United States,California,Glencoe,95232,"38.358464, -120.579304",38.358464,-120.579304
648412,6484-LATFU,United States,California,Linden,95236,"38.047746, -121.030499",38.047746,-121.030499
759914,7599-NTMDP,United States,California,Lockeford,95237,"38.166791, -121.14207",38.166791,-121.142070
5361,0536-ACXIP,United States,California,Lodi,95242,"38.128087, -121.4078",38.128087,-121.407800
93614,0936-NQLJU,United States,California,Mokelumne Hill,95245,"38.304194, -120.592431",38.304194,-120.592431
157511,1575-KRZZE,United States,California,Murphys,95247,"38.147852, -120.440124",38.147852,-120.440124
325125,3251-YMVWZ,United States,California,San Andreas,95249,"38.196497, -120.61689",38.196497,-120.616890
488412,4884-LEVMQ,United States,California,Valley Springs,95252,"38.156971, -120.849231",38.156971,-120.849231
88573,8857-CUPFQ,United States,California,Wallace,95254,"38.192608, -120.957842",38.192608,-120.957842
761020,7610-TVOPG,United States,California,West Point,95255,"38.41935, -120.469545",38.419350,-120.469545
36384,3638-DIMPH,United States,California,Wilseyville,95257,"38.392686, -120.415951",38.392686,-120.415951
184526,1845-ZLLIG,United States,California,Woodbridge,95258,"38.169605, -121.310964",38.169605,-121.310964
855923,8559-WNQZS,United States,California,Atwater,95301,"37.321233, -120.656354",37.321233,-120.656354
169921,1699-UOTXU,United States,California,Big Oak Flat,95305,"37.818589, -120.256995",37.818589,-120.256995
63523,0635-WKOLD,United States,California,Ceres,95307,"37.553469, -120.952825",37.553469,-120.952825
599310,5993-JSUWV,United States,California,Columbia,95310,"38.085839, -120.37855",38.085839,-120.378550
45186,4518-FZBSX,United States,California,Coulterville,95311,"37.722127, -120.110174",37.722127,-120.110174
69883,6988-CJEYV,United States,California,Crows Landing,95313,"37.435664, -121.049056",37.435664,-121.049056
30976,3097-FQTVJ,United States,California,Denair,95316,"37.524721, -120.757977",37.524721,-120.757977
54652,5465-BUBFA,United States,California,El Nido,95317,"37.127386, -120.506422",37.127386,-120.506422
72997,7299-GNVPL,United States,California,El Portal,95318,"37.654551, -119.822984",37.654551,-119.822984
97434,9743-DQKQW,United States,California,Escalon,95320,"37.818543, -121.006907",37.818543,-121.006907
121522,1215-VFYVK,United States,California,Groveland,95321,"37.902968, -119.667544",37.902968,-119.667544
93712,9371-BITHB,United States,California,Gustine,95322,"37.147198, -121.120161",37.147198,-121.120161
90936,9093-FPDLG,United States,California,Hilmar,95324,"37.394536, -120.890747",37.394536,-120.890747
5416,0541-FITGH,United States,California,Hornitos,95325,"37.479926, -120.230424",37.479926,-120.230424
69858,6985-HAYWX,United States,California,Hughson,95326,"37.5923, -120.853288",37.592300,-120.853288
750811,7508-KBIMB,United States,California,Jamestown,95327,"37.84771, -120.486589",37.847710,-120.486589
68388,6838-HVLXG,United States,California,Keyes,95328,"37.555631, -120.911653",37.555631,-120.911653
189715,1897-OKVMW,United States,California,Lathrop,95330,"37.80821, -121.308401",37.808210,-121.308401
54859,5485-ITNPC,United States,California,Le Grand,95333,"37.249377, -120.249581",37.249377,-120.249581
2336,0233-FTHAV,United States,California,Livingston,95334,"37.361987, -120.748394",37.361987,-120.748394
464416,4644-PIZRT,United States,California,Long Barn,95335,"38.109125, -120.078597",38.109125,-120.078597
892214,8922-NPKBJ,United States,California,Manteca,95336,"37.830267, -121.201018",37.830267,-121.201018
274020,2740-TVLFN,United States,California,Manteca,95337,"37.750822, -121.238423",37.750822,-121.238423
77713,7771-CFQRQ,United States,California,Mariposa,95338,"37.526791, -119.99437",37.526791,-119.994370
951216,9512-PHSMG,United States,California,Merced,95340,"37.255637, -120.493537",37.255637,-120.493537
414619,4146-SVFUD,United States,California,Modesto,95351,"37.621458, -121.012295",37.621458,-121.012295
15648,1564-HJUVY,United States,California,Modesto,95354,"37.639029, -120.964772",37.639029,-120.964772
361724,3617-XLSGQ,United States,California,Modesto,95355,"37.672906, -120.946594",37.672906,-120.946594
751712,7517-LDMPS,United States,California,Modesto,95356,"37.716186, -121.025836",37.716186,-121.025836
724411,7244-KXYZN,United States,California,Modesto,95357,"37.670526, -120.877572",37.670526,-120.877572
522614,5226-NOZFC,United States,California,Modesto,95358,"37.612612, -121.108568",37.612612,-121.108568
140023,1400-WIVLL,United States,California,Oakdale,95361,"37.785033, -120.776141",37.785033,-120.776141
814814,8148-NLEGT,United States,California,Pinecrest,95364,"38.224869, -119.755729",38.224869,-119.755729
83477,8347-GDTMP,United States,California,Ripon,95366,"37.750778, -121.13238",37.750778,-121.132380
674623,6746-WAUWT,United States,California,Salida,95368,"37.713152, -121.08739",37.713152,-121.087390
4289,0428-IKYCP,United States,California,Sonora,95370,"37.982716, -120.343732",37.982716,-120.343732
218716,2187-PKZAY,United States,California,Stevinson,95374,"37.316807, -120.855753",37.316807,-120.855753
400315,4003-OCTMP,United States,California,Tracy,95376,"37.680968, -121.446049",37.680968,-121.446049
665225,6652-YFFJO,United States,California,Tuolumne,95379,"37.939768, -120.188002",37.939768,-120.188002
72259,7225-IILWY,United States,California,Turlock,95380,"37.474396, -120.875917",37.474396,-120.875917
31707,3170-GWYKC,United States,California,Vernalis,95385,"37.609095, -121.263381",37.609095,-121.263381
98305,9830-ECLEN,United States,California,Winton,95388,"37.421299, -120.599587",37.421299,-120.599587
266820,2668-TZSPS,United States,California,Santa Rosa,95403,"38.488431, -122.752839",38.488431,-122.752839
744619,7446-SFAOA,United States,California,Santa Rosa,95407,"38.394091, -122.739814",38.394091,-122.739814
952226,9522-ZSINC,United States,California,Santa Rosa,95409,"38.468893, -122.580539",38.468893,-122.580539
82347,8234-GSZYK,United States,California,Albion,95410,"39.225694, -123.717354",39.225694,-123.717354
650515,6505-OZNPG,United States,California,Annapolis,95412,"38.731055, -123.316553",38.731055,-123.316553
61648,6164-HAQTX,United States,California,Boonville,95415,"39.025867, -123.381544",39.025867,-123.381544
776512,7765-LWVVH,United States,California,Caspar,95420,"39.361283, -123.784599",39.361283,-123.784599
95312,0953-LGOVU,United States,California,Clearlake,95422,"38.965804, -122.631779",38.965804,-122.631779
469214,4692-NNQRU,United States,California,Cloverdale,95425,"38.801936, -122.938935",38.801936,-122.938935
774213,7742-MYPGI,United States,California,Cobb,95426,"38.838088, -122.73203",38.838088,-122.732030
96197,9619-GSATL,United States,California,Dos Rios,95429,"39.756049, -123.358701",39.756049,-123.358701
562221,5622-UEJFI,United States,California,Duncans Mills,95430,"38.445603, -123.063756",38.445603,-123.063756
62038,6203-HBZPA,United States,California,Forestville,95436,"38.499302, -122.92444",38.499302,-122.924440
4846,0484-FFVBJ,United States,California,Fort Bragg,95437,"39.455555, -123.683979",39.455555,-123.683979
3016,0301-FIDRB,United States,California,Fulton,95439,"38.493888, -122.777141",38.493888,-122.777141
413910,4139-JPIAM,United States,California,Geyserville,95441,"38.731771, -123.064272",38.731771,-123.064272
218120,2181-TIDSV,United States,California,Glen Ellen,95442,"38.368744, -122.522642",38.368744,-122.522642
19363,1936-CZAKF,United States,California,Graton,95444,"38.434362, -122.86891",38.434362,-122.868910
945316,9453-PATOS,United States,California,Gualala,95445,"38.848082, -123.50608",38.848082,-123.506080
44026,4402-FTBXC,United States,California,Hopland,95449,"38.93706, -123.118111",38.937060,-123.118111
293124,2931-XIQBR,United States,California,Kelseyville,95451,"38.93496, -122.792243",38.934960,-122.792243
10621,0106-UGRDO,United States,California,Kenwood,95452,"38.419525, -122.521585",38.419525,-122.521585
554220,5542-TBBWB,United States,California,Lakeport,95453,"39.080469, -122.955176",39.080469,-122.955176
193017,1930-QPBVZ,United States,California,Laytonville,95454,"39.806141, -123.531098",39.806141,-123.531098
260616,2606-PKWJB,United States,California,Little River,95456,"39.245911, -123.77214",39.245911,-123.772140
532226,5322-ZSMZY,United States,California,Lower Lake,95457,"38.925545, -122.549083",38.925545,-122.549083
52201,5220-AGAAX,United States,California,Mendocino,95460,"39.305545, -123.743697",39.305545,-123.743697
2082,0208-BPQEJ,United States,California,Middletown,95461,"38.787446, -122.58675",38.787446,-122.586750
943510,9435-JMLSX,United States,California,Monte Rio,95462,"38.471049, -123.015549",38.471049,-123.015549
33521,3352-ALMCK,United States,California,Navarro,95463,"39.182916, -123.552571",39.182916,-123.552571
53129,5312-IRCFR,United States,California,Nice,95464,"39.12334, -122.838198",39.123340,-122.838198
52949,5294-IMHHT,United States,California,Occidental,95465,"38.415003, -122.998726",38.415003,-122.998726
617625,6176-YJWAS,United States,California,Potter Valley,95469,"39.408634, -123.045516",39.408634,-123.045516
531014,5310-NOOVA,United States,California,Redwood Valley,95470,"39.298065, -123.25211",39.298065,-123.252110
45265,4526-EXKKN,United States,California,Rio Nido,95471,"38.522328, -122.97932",38.522328,-122.979320
53119,5311-IHLEI,United States,California,Sebastopol,95472,"38.398815, -122.861923",38.398815,-122.861923
398711,3987-KQDDU,United States,California,Sonoma,95476,"38.25485, -122.461799",38.254850,-122.461799
340410,3404-JNXAX,United States,California,Ukiah,95482,"39.134075, -123.23422",39.134075,-123.234220
513116,5131-PONJI,United States,California,Upper Lake,95485,"39.220368, -122.907693",39.220368,-122.907693
348922,3489-VSFRD,United States,California,Willits,95490,"39.492046, -123.375818",39.492046,-123.375818
334510,3345-JHUEO,United States,California,Windsor,95492,"38.527297, -122.810044",38.527297,-122.810044
58158,5815-HGGHV,United States,California,Witter Springs,95493,"39.222323, -122.985488",39.222323,-122.985488
526021,5260-UMPWX,United States,California,Yorkville,95494,"38.888351, -123.239647",38.888351,-123.239647
564918,5649-RXQTV,United States,California,Alderpoint,95511,"40.166028, -123.584144",40.166028,-123.584144
267413,2674-MIAHT,United States,California,Blocksburg,95514,"40.309088, -123.668201",40.309088,-123.668201
25768,2576-HXMPA,United States,California,Mckinleyville,95519,"40.965011, -124.015255",40.965011,-124.015255
75871,7587-AOVVU,United States,California,Arcata,95521,"40.839958, -124.003757",40.839958,-124.003757
689813,6898-MDLZW,United States,California,Blue Lake,95525,"40.94338, -123.831799",40.943380,-123.831799
470725,4707-YNOQA,United States,California,Burnt Ranch,95527,"40.854512, -123.450097",40.854512,-123.450097
935721,9357-UJRUN,United States,California,Carlotta,95528,"40.497283, -123.93037",40.497283,-123.930370
76633,7663-CUXZB,United States,California,Fields Landing,95537,"40.726949, -124.217378",40.726949,-124.217378
25814,0258-NOKBL,United States,California,Fortuna,95540,"40.584991, -124.121504",40.584991,-124.121504
116322,1163-VIPRI,United States,California,Garberville,95542,"40.057784, -123.679461",40.057784,-123.679461
934818,9348-ROUAI,United States,California,Honeydew,95545,"40.342928, -124.063329",40.342928,-124.063329
944310,9443-JUBUO,United States,California,Hoopa,95546,"41.163637, -123.704841",41.163637,-123.704841
304320,3043-TYBNO,United States,California,Kneeland,95549,"40.664483, -123.865325",40.664483,-123.865325
48306,4830-FAXFM,United States,California,Korbel,95550,"40.7666, -123.80458",40.766600,-123.804580
59062,5906-BFOZT,United States,California,Loleta,95551,"40.665952, -124.240051",40.665952,-124.240051
296014,2960-NKRSO,United States,California,Mad River,95552,"40.390301, -123.412327",40.390301,-123.412327
55989,5598-IKHQQ,United States,California,Myers Flat,95554,"40.267158, -123.805913",40.267158,-123.805913
39726,0397-ZXWQF,United States,California,Orick,95555,"41.336354, -124.044354",41.336354,-124.044354
526616,5266-PFRQK,United States,California,Orleans,95556,"41.269521, -123.546958",41.269521,-123.546958
46748,4674-HGNUA,United States,California,Petrolia,95558,"40.274302, -124.210902",40.274302,-124.210902
676513,6765-MBQNU,United States,California,Phillipsville,95559,"40.184094, -123.745487",40.184094,-123.745487
97869,9786-IJYDL,United States,California,Redway,95560,"40.142256, -123.852927",40.142256,-123.852927
130319,1303-SRDOK,United States,California,Rio Dell,95562,"40.485849, -124.163234",40.485849,-124.163234
376913,3769-MHZNV,United States,California,Salyer,95563,"40.89866, -123.539754",40.898660,-123.539754
629515,6295-OSINB,United States,California,Samoa,95564,"40.809636, -124.189977",40.809636,-124.189977
330813,3308-MHOOC,United States,California,Scotia,95565,"40.440636, -124.098739",40.440636,-124.098739
417710,4177-JPDFU,United States,California,Redcrest,95569,"40.363446, -123.835041",40.363446,-123.835041
22393,2239-CFOUJ,United States,California,Trinidad,95570,"41.162295, -124.027381",41.162295,-124.027381
80464,8046-DNVTL,United States,California,Weott,95571,"40.310119, -123.909449",40.310119,-123.909449
220924,2209-XADXF,United States,California,Willow Creek,95573,"40.949012, -123.655847",40.949012,-123.655847
662010,6620-JDYNW,United States,California,Leggett,95585,"39.873371, -123.741474",39.873371,-123.741474
477021,4770-UEZOX,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644
103818,1038-RQOST,United States,California,Zenia,95595,"40.170357, -123.417298",40.170357,-123.417298
456820,4568-TTZRT,United States,California,Auburn,95602,"38.99003, -121.114408",38.990030,-121.114408
95134,9513-DXHDA,United States,California,Auburn,95603,"38.912881, -121.082766",38.912881,-121.082766
808415,8084-OIVBS,United States,California,Clarksburg,95612,"38.384648, -121.578701",38.384648,-121.578701
88962,8896-BQTTI,United States,California,Cool,95614,"38.880622, -120.973865",38.880622,-120.973865
335218,3352-RICWQ,United States,California,Davis,95616,"38.508735, -121.678813",38.508735,-121.678813
21607,2160-GPFXD,United States,California,Davis,95618,"38.544002, -121.685559",38.544002,-121.685559
206513,2065-MMKGR,United States,California,Diamond Springs,95619,"38.683605, -120.811852",38.683605,-120.811852
149814,1498-NHTLT,United States,California,Citrus Heights,95621,"38.69549, -121.307864",38.695490,-121.307864
140216,1402-PTHGN,United States,California,Elk Grove,95624,"38.434138, -121.30587",38.434138,-121.305870
51996,5199-FPUSP,United States,California,Esparto,95627,"38.834469, -122.127193",38.834469,-122.127193
637711,6377-KSLXC,United States,California,Fair Oaks,95628,"38.652065, -121.25441",38.652065,-121.254410
179610,1796-JANOW,United States,California,Fiddletown,95629,"38.513484, -120.704613",38.513484,-120.704613
23823,0238-WHBIQ,United States,California,Folsom,95630,"38.672638, -121.147403",38.672638,-121.147403
873514,8735-NBLWT,United States,California,Foresthill,95631,"39.031876, -120.811141",39.031876,-120.811141
665118,6651-RLGGM,United States,California,Galt,95632,"38.274451, -121.259201",38.274451,-121.259201
161410,1614-JBEBI,United States,California,Georgetown,95634,"38.9386, -120.785514",38.938600,-120.785514
56965,5696-EXCYS,United States,California,Hood,95639,"38.375325, -121.507935",38.375325,-121.507935
579511,5795-KTGUD,United States,California,Ione,95640,"38.33788, -120.954202",38.337880,-120.954202
47028,4702-HDRKD,United States,California,Knights Landing,95645,"38.875508, -121.765866",38.875508,-121.765866
851223,8512-WIWYV,United States,California,Kirkwood,95646,"38.631489, -120.015167",38.631489,-120.015167
140616,1406-PUQVY,United States,California,Madison,95653,"38.674276, -121.961866",38.674276,-121.961866
91141,9114-AAFQH,United States,California,North Highlands,95660,"38.671295, -121.388251",38.671295,-121.388251
